gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
EIF3CL,170.8932143731751,-5.266862624744153,0.5175868086695867,-10.175805365446193,2.5428764368506434e-24,4.296860498804316e-22
RNA5S1,147.40147750783785,-11.557709890824576,1.1406763031408287,-10.13233102064158,3.970688661106046e-24,6.40684050130344e-22
RNA5S16,147.40147750783785,-11.557709890824576,1.1406763031408287,-10.13233102064158,3.970688661106046e-24,6.40684050130344e-22
RNA5S2,147.40147750783785,-11.557709890824576,1.1406763031408287,-10.13233102064158,3.970688661106046e-24,6.40684050130344e-22
RNA5S3,147.40147750783785,-11.557709890824576,1.1406763031408287,-10.13233102064158,3.970688661106046e-24,6.40684050130344e-22
SNHG25,247.16383148288713,-5.919427670661001,0.5890193850650871,-10.049631337696805,9.221173882963003e-24,1.4444262155356645e-21
SNORA81,116.10828395546838,-11.686457097334072,1.1741550365546445,-9.953078369979117,2.4450064779335433e-23,3.695059085665763e-21
SNORA17B,132.51788131468567,-11.872763043331084,1.198951237897041,-9.902623783228995,4.0549456276626183e-23,6.085254067806979e-21
SNORA18,242.69762709599001,-12.746514317091657,1.2903300722210018,-9.878491241509632,5.160399597943581e-23,7.585080504922551e-21
SCARNA13,175.86956002870477,-11.348884272176564,1.1495203724498226,-9.872712606206507,5.466591169124667e-23,7.980479353021453e-21
TSIX,122.33185267127698,-3.7990234908631653,0.3898192429445091,-9.74560276236532,1.9263225214075423e-22,2.719663244039859e-20
SNORA70,111.7010858962209,-10.645143178837612,1.1086463643260183,-9.601928551228449,7.846235940639283e-22,1.0724854986377007e-19
ESRG,48.71177020981465,-6.345199478844756,0.6613947651065871,-9.593664500538033,8.50108564706903e-22,1.1546411264943128e-19
PRRC2C,8767.50535212748,-2.4205712859650084,0.25300708001633654,-9.567207707423497,1.098318979635038e-21,1.4823852391803723e-19
FAM66A,152.59456093492955,-2.866727902019397,0.30107287817669354,-9.521707565890319,1.7035645170639076e-21,2.229176496109235e-19
SNHG22,120.06239492163988,-7.9708423108851765,0.8394652431220572,-9.495142742587886,2.1990988152356428e-21,2.8090869389855295e-19
SNORA12,157.1303338507313,-8.881331787473293,0.9366225893845711,-9.482295097440444,2.4875064959415545e-21,3.1586916806453113e-19
RNA5S17,88.9794057758657,-10.828566964766997,1.1435154073049538,-9.469541814296887,2.810738620017614e-21,3.5481441638575294e-19
SCARNA10,156.7645805293925,-8.6088039287628,0.9124514001109597,-9.434808174677485,3.9171032631872755e-21,4.80348777302851e-19
RNA5S9,65.07346237559595,-10.847549580024719,1.1544959957971048,-9.39591788929089,5.672107617080806e-21,6.87702991313865e-19
RBM5,976.0514359011429,-2.465564023342611,0.26560775380342755,-9.282726080230848,1.6519679453889246e-20,1.9162828166511525e-18
SNORA7B,93.5430952467105,-11.375185897661673,1.2279215607907359,-9.263772427235887,1.973341186369244e-20,2.2525479712491475e-18
SNORA73B,304.2655245794912,-7.150719813846326,0.7731924954021846,-9.248304731833695,2.2808128825782317e-20,2.576118129480466e-18
SNORA27,88.22308384523227,-11.290508910782439,1.22093777820621,-9.247407289968818,2.3000393147765386e-20,2.584232654193954e-18
DANT2,104.96168430581464,-3.815346201237438,0.4133291737445429,-9.230769187358412,2.6869535369134343e-20,3.0032303594876195e-18
RNA5S10,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S11,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S12,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S13,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S14,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S15,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S4,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S5,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S6,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S7,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
RNA5S8,74.08730359974169,-10.564889228134257,1.1497558709752393,-9.18881085527571,3.9720793538785905e-20,4.178471712462478e-18
ARPC4-TTLL3,115.32565911351102,-3.2614670839955737,0.35677976479551177,-9.141401519407589,6.164812525913524e-20,6.360426769524241e-18
AHNAK,27499.069819796947,-3.119330499928455,0.3414039425861129,-9.136773513216417,6.434334516328953e-20,6.606737737819107e-18
ZNF652,2619.201346691715,-2.9058261566618744,0.31918124506380285,-9.104000318317617,8.706452516793065e-20,8.771853099078834e-18
SCARNA2,65.91479085642271,-10.870767699772095,1.1978120582522296,-9.07552034134138,1.1313561713660933e-19,1.1240233072924241e-17
DYNC2I1,896.6097415984705,-3.153793890765469,0.3485529020143257,-9.04825027288353,1.4527748589082842e-19,1.436707302865059e-17
HELLPAR,647.4720359582295,-3.1722964234334827,0.35141559221879703,-9.027193140190432,1.7613137938635493e-19,1.7338437622161363e-17
SNORA59B,58.89692022297293,-5.5215229595586255,0.6124832604445983,-9.014977740861982,1.9691044771828334e-19,1.9295425607462835e-17
